Data;E;P;Q
09/12/2017;3,881142356;0;357,2765625
10/12/2017;3,881142356;25,56493167;354,393125
11/12/2017;3,881142356;6,160237223;340,5973958
12/12/2017;3,881142356;0;313,0447917
13/12/2017;3,881142356;0,412496702;281,7614583
14/12/2017;3,881142356;4,605754616;340,8252083
15/12/2017;3,881142356;6,201706491;370,6346875
16/12/2017;3,881142356;0,771460204;361,9064583
17/12/2017;3,881142356;0,222882765;358,6545833
18/12/2017;3,881142356;31,78428396;297,610625
19/12/2017;3,881142356;34,99617288;281,453125
20/12/2017;3,881142356;3,795969913;340,7472917
21/12/2017;3,881142356;0,439996329;463,409375
22/12/2017;3,881142356;1,867548345;563,1925
23/12/2017;3,881142356;5,876161248;595,8861458
24/12/2017;3,881142356;14,37271139;539,9804167
25/12/2017;3,881142356;15,90512263;480,08375
26/12/2017;3,881142356;36,73292075;593,615
27/12/2017;3,881142356;7,5591488;965,9205208
28/12/2017;3,881142356;1,32587026;1031,9275
29/12/2017;3,881142356;7,602443957;937,1963542
30/12/2017;3,881142356;1,783578469;886,1164583
31/12/2017;3,881142356;7,232338419;761,843125
01/01/2018;3,695633892;9,370952321;673,55375
02/01/2018;3,695633892;1,796409591;520,6933696
03/01/2018;3,695633892;2,578232637;485,3322917
04/01/2018;3,695633892;26,41493501;470,5009375
05/01/2018;3,695633892;3,219999944;483,7210417
06/01/2018;3,695633892;6,160499638;565,6197917
07/01/2018;3,695633892;11,85538707;597,3629167
08/01/2018;3,695633892;21,69162078;685,5360417
09/01/2018;3,695633892;22,27406111;869,8061458
10/01/2018;3,695633892;7,406759116;1055,891875
11/01/2018;3,695633892;9,18394646;1264,52375
12/01/2018;3,695633892;1,838797449;1473,903125
13/01/2018;3,695633892;3,418023945;1563,774063
14/01/2018;3,695633892;1,347712367;1549,963646
15/01/2018;3,695633892;18,63223321;1441,601771
16/01/2018;3,695633892;7,246508979;1289,239167
17/01/2018;3,695633892;2,25157243;1202,115208
18/01/2018;3,695633892;10,33026109;1193,930729
19/01/2018;3,695633892;15,23731727;1288,821458
20/01/2018;3,695633892;1,832059264;1395,686771
21/01/2018;3,695633892;2,28570303;1348,387917
22/01/2018;3,695633892;3,638134254;1203,184896
23/01/2018;3,695633892;0,887090714;1086,865625
24/01/2018;3,695633892;2,07986623;982,0448958
25/01/2018;3,695633892;2,999147643;867,0971875
26/01/2018;3,695633892;0,386527034;803,3304167
27/01/2018;3,695633892;1,191167042;726,185
28/01/2018;3,695633892;22,90483006;656,7646875
29/01/2018;3,695633892;4,426647887;661,7505208
30/01/2018;3,695633892;4,383436966;759,4759375
31/01/2018;3,695633892;0,8805651;785,5630208
01/02/2018;3,757501934;2,898647035;690,70125
02/02/2018;3,757501934;1,992936336;553,1314583
03/02/2018;3,757501934;2,310623921;429,9357292
04/02/2018;3,757501934;10,49619457;358,3804167
05/02/2018;3,757501934;0,177812847;382,4026042
06/02/2018;3,757501934;1,4593607;375,661875
07/02/2018;3,757501934;0,196956157;370,269375
08/02/2018;3,757501934;10,23970577;485,2388542
09/02/2018;3,757501934;17,38195897;523,0013542
10/02/2018;3,757501934;9,588438024;508,3771875
11/02/2018;3,757501934;4,680602248;592,3840625
12/02/2018;3,757501934;8,406174953;766,2664583
13/02/2018;3,757501934;4,838891662;943,4329167
14/02/2018;3,757501934;20,52796259;1214,365938
15/02/2018;3,757501934;7,931976767;1347,434063
16/02/2018;3,757501934;5,225890978;1241,729063
17/02/2018;3,757501934;17,35774345;1325,325417
18/02/2018;3,757501934;12,19696384;1517,122708
19/02/2018;3,757501934;1,75350766;1695,833021
20/02/2018;3,757501934;5,51291399;1702,744688
21/02/2018;3,757501934;0,594088937;1522,894479
22/02/2018;3,757501934;6,764761295;1260,474792
23/02/2018;3,757501934;4,342822857;1206,344375
24/02/2018;3,757501934;7,009384682;1176,077708
25/02/2018;3,757501934;5,388382342;1167,60375
26/02/2018;3,757501934;5,683351184;1355,960625
27/02/2018;3,757501934;4,659335365;1476,445313
28/02/2018;3,757501934;0,157218901;1413,948021
01/03/2018;3,836278413;7,247746437;1296,958229
02/03/2018;3,836278413;0,584142503;1284,818021
03/03/2018;3,836278413;3,899503485;1287,121667
04/03/2018;3,836278413;1,68236122;1211,462292
05/03/2018;3,836278413;0,441162868;1190,938229
06/03/2018;3,836278413;6,8826565;1263,124688
07/03/2018;3,836278413;11,37712872;1292,535625
08/03/2018;3,836278413;0,465917016;1211,824271
09/03/2018;3,836278413;0,72569839;1186,009688
10/03/2018;3,836278413;3,492451857;1186,127396
11/03/2018;3,836278413;3,640319841;1130,596042
12/03/2018;3,836278413;8,62822873;1024,296771
13/03/2018;3,836278413;1,227407521;994,2173958
14/03/2018;3,836278413;2,408609637;932,0464583
15/03/2018;3,836278413;0,807155929;865,7459375
16/03/2018;3,836278413;6,931910241;789,0675
17/03/2018;3,836278413;0,818920385;734,1158333
18/03/2018;3,836278413;5,090262144;671,7498958
19/03/2018;3,836278413;0,112008108;591,0782292
20/03/2018;3,836278413;2,917595721;544,4429348
21/03/2018;3,836278413;22,66280714;531,3884375
22/03/2018;3,836278413;1,985513732;553,6008333
23/03/2018;3,836278413;0,206475593;743,798125
24/03/2018;3,836278413;0,085549253;816,1646875
25/03/2018;3,836278413;1,124454323;789,5316667
26/03/2018;3,836278413;14,56152209;720,8405208
27/03/2018;3,836278413;0,286687957;759,7714583
28/03/2018;3,836278413;0,719415065;740,6836458
29/03/2018;3,836278413;0,023406889;624,3572917
30/03/2018;3,836278413;0;522,5788542
31/03/2018;3,836278413;3,902528637;473,0573958
01/04/2018;3,711327713;2,967236218;468,4511458
02/04/2018;3,711327713;15,33667813;467,3014583
03/04/2018;3,711327713;13,95456766;530,6033333
04/04/2018;3,711327713;2,364347177;843,2136458
05/04/2018;3,711327713;0,891181617;1094,954792
06/04/2018;3,711327713;9,523950516;1121,10625
07/04/2018;3,711327713;3,844686981;1074,901875
08/04/2018;3,711327713;0,080565988;982,2236458
09/04/2018;3,711327713;5,307922156;826,4329167
10/04/2018;3,711327713;0,398005926;693,8654167
11/04/2018;3,711327713;0,050117503;599,1335417
12/04/2018;3,711327713;11,69116862;649,0573958
13/04/2018;3,711327713;6,229105204;821,8030208
14/04/2018;3,711327713;6,137731501;834,5964583
15/04/2018;3,711327713;0,587711818;782,3982292
16/04/2018;3,711327713;0,111266231;745,07
17/04/2018;3,711327713;0,049004636;719,88
18/04/2018;3,711327713;0,070220668;678,9882292
19/04/2018;3,711327713;0,283695778;604,6447917
20/04/2018;3,711327713;0,265107944;540,3553125
21/04/2018;3,711327713;0,158220335;498,4040625
22/04/2018;3,711327713;0,226944267;466,5344792
23/04/2018;3,711327713;1,891967433;432,6690625
24/04/2018;3,711327713;6,304101688;388,0509375
25/04/2018;3,711327713;10,23639332;365,1488542
26/04/2018;3,711327713;6,139180474;363,6825
27/04/2018;3,711327713;6,626093572;354,6935417
28/04/2018;3,711327713;1,937365918;339,5808333
29/04/2018;3,711327713;7,428678826;319,3636458
30/04/2018;3,711327713;4,727956867;315,66
01/05/2018;3,505674874;6,033582833;300,7934375
02/05/2018;3,505674874;1,68464395;302,5751042
03/05/2018;3,505674874;0;351,4771875
04/05/2018;3,505674874;0,530813486;317,0785417
05/05/2018;3,505674874;0,182351889;264,1723958
06/05/2018;3,505674874;3,773264816;245,2408333
07/05/2018;3,505674874;3,592088189;243,2760417
08/05/2018;3,505674874;1,014931763;251,8965625
09/05/2018;3,505674874;1,92025169;289,3929167
10/05/2018;3,505674874;0,308175227;285,1222917
11/05/2018;3,505674874;1,189179198;262,1532292
12/05/2018;3,505674874;4,902190443;258,9258333
13/05/2018;3,505674874;0,398167188;256,9877083
14/05/2018;3,505674874;2,832460671;286,6341667
15/05/2018;3,505674874;1,101124755;499,4783333
16/05/2018;3,505674874;1,903270197;720,0946875
17/05/2018;3,505674874;1,018405428;680,85125
18/05/2018;3,505674874;0,014083191;581,2903125
19/05/2018;3,505674874;5,390496582;498,0152083
20/05/2018;3,505674874;6,072421603;458,7834375
21/05/2018;3,505674874;0,030448485;467,7241053
22/05/2018;3,505674874;0,023406889;533,0196875
23/05/2018;3,505674874;0,032982295;515,9311458
24/05/2018;3,505674874;0,046470826;465,9526042
25/05/2018;3,505674874;0,459910628;447,3938542
26/05/2018;3,505674874;0,023406889;447,5814583
27/05/2018;3,505674874;0,028166383;423,4855208
28/05/2018;3,505674874;0,030448485;384,456875
29/05/2018;3,505674874;2,505954838;334,8297917
30/05/2018;3,505674874;0,056389185;277,5033333
31/05/2018;3,505674874;0,285081493;221,4675
01/06/2018;3,392285726;1,554166621;183,904
02/06/2018;3,392285726;4,783438295;162,3710417
03/06/2018;3,392285726;0,571864475;148,0421875
04/06/2018;3,392285726;0,081160699;147,7477083
05/06/2018;3,392285726;0,16460345;155,2429167
06/06/2018;3,392285726;0,135267832;209,23
07/06/2018;3,392285726;0;307,9536458
08/06/2018;3,392285726;0;305,554375
09/06/2018;3,392285726;0,027053566;270,8348958
10/06/2018;3,392285726;0,164911476;242,7638542
11/06/2018;3,392285726;0,126609853;217,3426042
12/06/2018;3,392285726;0,081160699;197,8770833
13/06/2018;3,392285726;0,023406889;183,3342708
14/06/2018;3,392285726;0;173,6047059
15/06/2018;3,392285726;0;162,6380503
16/06/2018;3,392285726;0;150,2213293
17/06/2018;3,392285726;0,023406889;138,1887599
18/06/2018;3,392285726;0,046470826;128,3745588
19/06/2018;3,392285726;0,065880235;121,0982292
20/06/2018;3,392285726;0,046470826;112,0121875
21/06/2018;3,392285726;0,721567321;101,1146875
22/06/2018;3,392285726;0,537258619;91,13145833
23/06/2018;3,392285726;0,213312258;85,0065625
24/06/2018;3,392285726;1,814841312;82,33520833
25/06/2018;3,392285726;0,368266476;80,39479167
26/06/2018;3,392285726;0,28473152;78,91197917
27/06/2018;3,392285726;0,530941719;77,259375
28/06/2018;3,392285726;0,668798335;76,3359375
29/06/2018;3,392285726;0,615933866;75,16166667
30/06/2018;3,392285726;0,412624322;73,8521875
01/07/2018;3,837082356;0,03289794;71,7521875
02/07/2018;3,837082356;0,023406889;69,93072917
03/07/2018;3,837082356;0,51401776;68,2528125
04/07/2018;3,837082356;0,398167188;67,02020833
05/07/2018;3,837082356;0,023406889;65,6040625
06/07/2018;3,837082356;0,056389185;64,01489583
07/07/2018;3,837082356;0,023406889;62,5634375
08/07/2018;3,837082356;0;61,35802083
09/07/2018;3,837082356;0,023406889;60,11885417
10/07/2018;3,837082356;0;59,06458333
11/07/2018;3,837082356;0;57,80927083
12/07/2018;3,837082356;0,023406889;56,643125
13/07/2018;3,837082356;0;55,54666667
14/07/2018;3,837082356;0,378749929;54,13885417
15/07/2018;3,837082356;0;53,01270833
16/07/2018;3,837082356;1,240565134;52,22166667
17/07/2018;3,837082356;4,518082313;52,19021739
18/07/2018;3,837082356;1,360526636;52,44614583
19/07/2018;3,837082356;0,204362458;52,54510417
20/07/2018;3,837082356;0,228498989;52,64572917
21/07/2018;3,837082356;0,500009592;51,78583333
22/07/2018;3,837082356;0,211465364;51,30677083
23/07/2018;3,837082356;0,180495994;51,2684375
24/07/2018;3,837082356;0,03289794;52,43125
25/07/2018;3,837082356;0,023406889;53,14864583
26/07/2018;3,837082356;0,320996119;52,3034375
27/07/2018;3,837082356;0,185728287;51,90177083
28/07/2018;3,837082356;0,03289794;52,5603125
29/07/2018;3,837082356;0;53,29614583
30/07/2018;3,837082356;0;51,9553125
31/07/2018;3,837082356;7,661024577;50,01885417
01/08/2018;4,181863316;1,379808144;48,34083333
02/08/2018;4,181863316;0,104401557;47,2725
03/08/2018;4,181863316;0,032982295;46,105
04/08/2018;4,181863316;0,38400128;45,71925083
05/08/2018;4,181863316;12,61912213;46,1403352
06/08/2018;4,181863316;0,662648337;47,02977273
07/08/2018;4,181863316;0,074249056;48,10947917
08/08/2018;4,181863316;4,77987016;52,10197917
09/08/2018;4,181863316;0,115319681;67,989375
10/08/2018;4,181863316;0;85,87229167
11/08/2018;4,181863316;0;87,86166667
12/08/2018;4,181863316;0;78,05229167
13/08/2018;4,181863316;0,023406889;66,6465625
14/08/2018;4,181863316;1,842278295;59,86125
15/08/2018;4,181863316;9,259883522;57,46041667
16/08/2018;4,181863316;0,162108398;56,92979167
17/08/2018;4,181863316;0;57,41635417
18/08/2018;4,181863316;0;58,06354167
19/08/2018;4,181863316;3,223946062;74,32708333
20/08/2018;4,181863316;14,12536331;89,71145833
21/08/2018;4,181863316;0,050842167;90,20572917
22/08/2018;4,181863316;2,510869673;84,15479167
23/08/2018;4,181863316;0;72,838125
24/08/2018;4,181863316;0,023406889;65,93135417
25/08/2018;4,181863316;2,994320489;73,43916667
26/08/2018;4,181863316;7,433848417;130,5315625
27/08/2018;4,181863316;0,009491051;143,8660417
28/08/2018;4,181863316;0,023406889;120,9547917
29/08/2018;4,181863316;0;98,098125
30/08/2018;4,181863316;2,884616907;83,31510417
31/08/2018;4,181863316;0;75,90864583
01/09/2018;4,563479362;0,324642796;73,89625
02/09/2018;4,563479362;8,228360079;72,7121875
03/09/2018;4,563479362;0,30066145;71,52385417
04/09/2018;4,563479362;0,411304916;68,65291667
05/09/2018;4,563479362;0,03942923;64,02
06/09/2018;4,563479362;0,023406889;60,79416667
07/09/2018;4,563479362;0,046470826;57,94979167
08/09/2018;4,563479362;0;60,92427083
09/09/2018;4,563479362;0;73,38125
10/09/2018;4,563479362;0;71,51572917
11/09/2018;4,563479362;0;57,57145833
12/09/2018;4,563479362;0,0237886;49,92625
13/09/2018;4,563479362;0,874490427;46,89270833
14/09/2018;4,563479362;8,223627257;44,68677083
15/09/2018;4,563479362;2,62392847;42,6159375
16/09/2018;4,563479362;7,886248987;42,62947917
17/09/2018;4,563479362;4,137255339;47,82614583
18/09/2018;4,563479362;1,196511341;49,14958333
19/09/2018;4,563479362;0,200249508;48,07833333
20/09/2018;4,563479362;0,032982295;52,46114583
21/09/2018;4,563479362;2,676300768;52,60885417
22/09/2018;4,563479362;2,217964028;58,691875
23/09/2018;4,563479362;0,0237886;60,28645833
24/09/2018;4,563479362;0,599662341;52,22635417
25/09/2018;4,563479362;2,245066413;49,68072917
26/09/2018;4,563479362;2,842931829;45,85520833
27/09/2018;4,563479362;0,598841526;43,97333333
28/09/2018;4,563479362;7,581762671;43,87114583
29/09/2018;4,563479362;5,38491466;42,45385417
30/09/2018;4,563479362;0,088433866;42,23125
01/10/2018;4,439304481;0;42,36375
02/10/2018;4,439304481;0;39,25010417
03/10/2018;4,439304481;8,069044694;38,7075
04/10/2018;4,439304481;4,929431111;37,5690625
05/10/2018;4,439304481;7,15320294;40,605
06/10/2018;4,439304481;1,436338955;38,49375
07/10/2018;4,439304481;1,112583092;38,6653125
08/10/2018;4,439304481;1,260071153;42,25333333
09/10/2018;4,439304481;1,149732645;41,8878125
10/10/2018;4,439304481;18,60559225;41,6321875
11/10/2018;4,439304481;0,781924388;47,185
12/10/2018;4,439304481;0,51121614;54,678125
13/10/2018;4,439304481;2,614312241;56,23510417
14/10/2018;4,439304481;3,635164123;51,62833333
15/10/2018;4,439304481;0,096200125;53,7471875
16/10/2018;4,439304481;0,023406889;54,53020833
17/10/2018;4,439304481;2,392874738;63,583125
18/10/2018;4,439304481;4,812522601;79,25302083
19/10/2018;4,439304481;0,023063936;66,05645833
20/10/2018;4,439304481;8,926444448;50,38427083
21/10/2018;4,439304481;0,922469804;44,19625
22/10/2018;4,439304481;3,543331632;42,24552083
23/10/2018;4,439304481;7,473216281;43,35791667
24/10/2018;4,439304481;17,61319273;45,0759375
25/10/2018;4,439304481;5,075158926;57,31572917
26/10/2018;4,439304481;12,06832184;98,75760417
27/10/2018;4,439304481;0,350579669;140,2008333
28/10/2018;4,439304481;0,077514022;124,5340625
29/10/2018;4,439304481;4,4106925;133,8917708
30/10/2018;4,439304481;2,179596079;146,0615625
31/10/2018;4,439304481;10,34036618;138,02125
01/11/2018;4,180116949;0,153842553;148,2079167
02/11/2018;4,180116949;0,850518014;153,3761458
03/11/2018;4,180116949;0;128,3523958
04/11/2018;4,180116949;0,741159427;96,5573913
05/11/2018;4,180116949;20,76960422;76,42083333
06/11/2018;4,180116949;4,349097856;78,61873684
07/11/2018;4,180116949;2,420232211;91,88166667
08/11/2018;4,180116949;2,348760351;96,02447917
09/11/2018;4,180116949;5,348975828;94,09635417
10/11/2018;4,180116949;5,723715835;94,6365625
11/11/2018;4,180116949;4,558933278;99,88145833
12/11/2018;4,180116949;1,958840843;123,6669792
13/11/2018;4,180116949;13,54057932;131,3285417
14/11/2018;4,180116949;8,048066336;136,1189583
15/11/2018;4,180116949;4,453945082;138,0686458
16/11/2018;4,180116949;0,964227247;129,8916667
17/11/2018;4,180116949;5,983605638;129,5511458
18/11/2018;4,180116949;2,541075321;144,5397917
19/11/2018;4,180116949;15,62695992;175,4598958
20/11/2018;4,180116949;6,114550302;214,1447917
21/11/2018;4,180116949;1,139401504;263,0533333
22/11/2018;4,180116949;2,81412585;237,31375
23/11/2018;4,180116949;0,581663603;294,3328125
24/11/2018;4,180116949;25,26101599;378,2085417
25/11/2018;4,180116949;13,74146534;362,9244792
26/11/2018;4,180116949;0,930481846;381,2865625
27/11/2018;4,180116949;0,752560582;528,5317708
28/11/2018;4,180116949;2,886406708;627,6658333
29/11/2018;4,180116949;5,504513894;579,1573958
30/11/2018;4,180116949;10,54711651;484,0688542
01/12/2018;3,804752808;14,93215419;460,6522917
02/12/2018;3,804752808;6,274094132;476,7053125
03/12/2018;3,804752808;0,899881861;576,9983333
04/12/2018;3,804752808;0,375817598;651,8094792
05/12/2018;3,804752808;2,754751955;621,8436458
06/12/2018;3,804752808;7,756691752;581,5044792
07/12/2018;3,804752808;14,72186648;569,4560417
08/12/2018;3,804752808;0,801191805;624,1097917
09/12/2018;3,804752808;0,046852537;547,6583333
10/12/2018;3,804752808;0,555260301;467,9340625
11/12/2018;3,804752808;1,903644277;419,4870833
12/12/2018;3,804752808;4,052440771;373,6701042
13/12/2018;3,804752808;2,954093678;345,3288542
14/12/2018;3,804752808;0,255836016;291,5710417
15/12/2018;3,804752808;10,97858673;256,8796875
16/12/2018;3,804752808;8,668224135;254,5608333
17/12/2018;3,804752808;12,16311853;265,0121875
18/12/2018;3,804752808;1,715081213;331,6032292
19/12/2018;3,804752808;11,31528984;440,38875
20/12/2018;3,804752808;11,94353026;541,3997917
21/12/2018;3,804752808;6,069570305;608,7872917
22/12/2018;3,804752808;0,259393055;648,7792708
23/12/2018;3,804752808;2,095066111;686,9608333
24/12/2018;3,804752808;7,116024023;668,59625
25/12/2018;3,804752808;6,852209052;643,1664583
26/12/2018;3,804752808;5,014113212;664,8228125
27/12/2018;3,804752808;3,440785598;651,7390625
28/12/2018;3,804752808;4,543456791;619,5822917
29/12/2018;3,804752808;0,628060391;598,2010417
30/12/2018;3,804752808;3,945918308;565,3070833
31/12/2018;3,804752808;3,800569717;525,7709375
01/01/2019;3,679638845;0,133560203;510,4434375
02/01/2019;3,679638845;0,095857172;482,1526042
03/01/2019;3,679638845;6,842409113;436,3344792
04/01/2019;3,679638845;11,24198124;413,8035417
05/01/2019;3,679638845;0,516425972;477,654375
06/01/2019;3,679638845;1,374575985;485,1748958
07/01/2019;3,679638845;0,444137925;484,031875
08/01/2019;3,679638845;30,45944679;459,4573958
09/01/2019;3,679638845;0,67477781;524,7230208
10/01/2019;3,679638845;0,023406889;701,8889583
11/01/2019;3,679638845;7,47706061;764,0023958
12/01/2019;3,679638845;28,07970009;810,8644792
13/01/2019;3,679638845;0,807347084;1072,103125
14/01/2019;3,679638845;3,678794093;1294,694896
15/01/2019;3,679638845;10,34449398;1443,014688
16/01/2019;3,679638845;14,80781401;1505,444688
17/01/2019;3,679638845;0,36105172;1574,704479
18/01/2019;3,679638845;0,640971629;1658,780417
19/01/2019;3,679638845;7,021175986;1748,709167
20/01/2019;3,679638845;4,17490773;1692,629271
21/01/2019;3,679638845;0,16466727;1512,471458
22/01/2019;3,679638845;9,125569704;1331,475313
23/01/2019;3,679638845;0,745595893;1170,276042
24/01/2019;3,679638845;6,251267477;1082,336042
25/01/2019;3,679638845;4,938585187;1060,207396
26/01/2019;3,679638845;5,307247033;1018,731979
27/01/2019;3,679638845;0,083442751;972,6102083
28/01/2019;3,679638845;7,429582466;925,053125
29/01/2019;3,679638845;11,29468204;858,11125
30/01/2019;3,679638845;6,068783622;776,7467708
31/01/2019;3,679638845;4,658378463;758,135
01/02/2019;3,776015704;4,054171073;891,2344792
02/02/2019;3,776015704;7,801323653;1039,76125
03/02/2019;3,776015704;5,117073504;1173,489479
04/02/2019;3,776015704;11,34626876;1292,65375
05/02/2019;3,776015704;5,152202772;1425,925
06/02/2019;3,776015704;9,975331704;1545,809479
07/02/2019;3,776015704;2,839781899;1716,764792
08/02/2019;3,776015704;4,508540711;1866,778646
09/02/2019;3,776015704;3,839793047;1933,690208
10/02/2019;3,776015704;3,456339437;1834,753021
11/02/2019;3,776015704;3,320220282;1599,830938
12/02/2019;3,776015704;4,345795867;1390,393854
13/02/2019;3,776015704;11,74533733;1192,356771
14/02/2019;3,776015704;9,693216115;1086,585521
15/02/2019;3,776015704;2,741956902;1081,976354
16/02/2019;3,776015704;9,413522022;1083,274688
17/02/2019;3,776015704;1,252924165;1209,351563
18/02/2019;3,776015704;8,398014747;1360,743646
19/02/2019;3,776015704;4,136942345;1343,353229
20/02/2019;3,776015704;22,749952;1261,536458
21/02/2019;3,776015704;4,904359414;1288,894479
22/02/2019;3,776015704;4,854335652;1246,644063
23/02/2019;3,776015704;0,837960451;1202,018438
24/02/2019;3,776015704;2,998119172;1081,18875
25/02/2019;3,776015704;3,150721886;940,4031522
26/02/2019;3,776015704;20,42053536;826,2026042
27/02/2019;3,776015704;3,985652669;740,3057292
28/02/2019;3,776015704;19,57938833;751,445
01/03/2019;3,872647215;7,996489755;880,0372917
02/03/2019;3,872647215;1,825047846;1003,984271
03/03/2019;3,872647215;3,517497123;1125,321042
04/03/2019;3,872647215;5,203418198;1224,708333
05/03/2019;3,872647215;5,894199805;1291,976042
06/03/2019;3,872647215;13,76609627;1215,742708
07/03/2019;3,872647215;6,897736572;955,3486458
08/03/2019;3,872647215;9,72830932;900,7509375
09/03/2019;3,872647215;1,051237221;864,3509375
10/03/2019;3,872647215;11,45403463;954,3848958
11/03/2019;3,872647215;6,405758344;1048,5675
12/03/2019;3,872647215;1,931145603;1068,252188
13/03/2019;3,872647215;3,34375076;1037,706354
14/03/2019;3,872647215;20,75738963;1011,161042
15/03/2019;3,872647215;1,528711916;981,2229167
16/03/2019;3,872647215;1,399239075;964,8719792
17/03/2019;3,872647215;0,989864409;915,076875
18/03/2019;3,872647215;8,410263164;854,8984375
19/03/2019;3,872647215;6,149616573;782,6842708
20/03/2019;3,872647215;1,235370262;709,26625
21/03/2019;3,872647215;0,859540938;668,7591667
22/03/2019;3,872647215;19,2934787;641,2727083
23/03/2019;3,872647215;12,93987173;630,1545833
24/03/2019;3,872647215;10,82190831;860,3095833
25/03/2019;3,872647215;4,036644827;1043,285
26/03/2019;3,872647215;5,652971682;1161,734583
27/03/2019;3,872647215;13,83479627;1171,674375
28/03/2019;3,872647215;1,37673323;1221,177917
29/03/2019;3,872647215;0;1321,943958
30/03/2019;3,872647215;1,915537806;1351,460104
31/03/2019;3,872647215;0,257102597;1246,306979
01/04/2019;3,731314403;9,641139468;1017,3375
02/04/2019;3,731314403;11,32933202;936,7903125
03/04/2019;3,731314403;0,847265981;910,2557292
04/04/2019;3,731314403;0,230750133;857,9484375
05/04/2019;3,731314403;0,147873509;826,101875
06/04/2019;3,731314403;24,09483436;770,885
07/04/2019;3,731314403;0,0237886;786,1028125
08/04/2019;3,731314403;1,082142653;808,2289583
09/04/2019;3,731314403;4,425753653;840,8261458
10/04/2019;3,731314403;0,131621155;951,4867708
11/04/2019;3,731314403;0,435817465;902,9076042
12/04/2019;3,731314403;0,007041596;703,0033333
13/04/2019;3,731314403;1,903418015;531,5560417
14/04/2019;3,731314403;9,262036698;423,6128125
15/04/2019;3,731314403;0,643173953;365,5114583
16/04/2019;3,731314403;3,976028106;348,4366667
17/04/2019;3,731314403;0,08666212;362,3601042
18/04/2019;3,731314403;5,365318688;369,6567708
19/04/2019;3,731314403;0,251543697;338,774375
20/04/2019;3,731314403;3,947934273;316,5301042
21/04/2019;3,731314403;1,719018186;292,8898958
22/04/2019;3,731314403;0,23372594;291,0764583
23/04/2019;3,731314403;12,87768552;304,4728125
24/04/2019;3,731314403;20,96279321;309,1314583
25/04/2019;3,731314403;3,909266992;352,7765625
26/04/2019;3,731314403;0,347698225;368,033125
27/04/2019;3,731314403;0,053512421;395,7578125
28/04/2019;3,731314403;2,769077273;443,3920833
29/04/2019;3,731314403;6,241776025;430,1184375
30/04/2019;3,731314403;0,858892619;406,9309375
01/05/2019;3,560142745;4,966405497;411,4711458
02/05/2019;3,560142745;8,253891997;417,055625
03/05/2019;3,560142745;1,241199085;454,9307292
04/05/2019;3,560142745;39,20781992;444,4816667
05/05/2019;3,560142745;0,139443385;499,8447917
06/05/2019;3,560142745;11,30069125;670,4425
07/05/2019;3,560142745;0,505055668;673,0788542
08/05/2019;3,560142745;3,467156348;626,3164583
09/05/2019;3,560142745;0,091597213;582,7280208
10/05/2019;3,560142745;0,147300542;517,5591304
11/05/2019;3,560142745;2,245431274;446,0853125
12/05/2019;3,560142745;10,72800307;412,8114583
13/05/2019;3,560142745;8,019806721;388,8601042
14/05/2019;3,560142745;0,568923038;390,1728125
15/05/2019;3,560142745;0,023063936;391,0201042
16/05/2019;3,560142745;0;356,735625
17/05/2019;3,560142745;3,457669639;311,971875
18/05/2019;3,560142745;1,453256275;288,2295833
19/05/2019;3,560142745;0,072411525;256,6138542
20/05/2019;3,560142745;0,027053566;227,9095833
21/05/2019;3,560142745;1,569106848;200,5283333
22/05/2019;3,560142745;1,985898694;175,1872917
23/05/2019;3,560142745;1,289228757;156,5609375
24/05/2019;3,560142745;0,096581836;142,7053125
25/05/2019;3,560142745;0,492892923;133,0804167
26/05/2019;3,560142745;0,03942923;127,9778125
27/05/2019;3,560142745;0;129,07
28/05/2019;3,560142745;0,023406889;128,4794792
29/05/2019;3,560142745;0,048577327;122,2602083
30/05/2019;3,560142745;0,334989821;116,0454167
31/05/2019;3,560142745;0,06321783;110,9034375
01/06/2019;3,559984854;0,145250061;107,4683696
02/06/2019;3,559984854;3,354109302;106,5370833
03/06/2019;3,559984854;0,486765988;108,5254167
04/06/2019;3,559984854;0,364453737;110,4941667
05/06/2019;3,559984854;0,077514022;110,1084375
06/06/2019;3,559984854;0,120589929;107,0366667
07/06/2019;3,559984854;0,023063936;106,9863542
08/06/2019;3,559984854;0,023406889;113,5652083
09/06/2019;3,559984854;6,259561838;107,4904167
10/06/2019;3,559984854;0,149582594;101,3169792
11/06/2019;3,559984854;0,077171069;98,16791667
12/06/2019;3,559984854;0,072411525;97,21072917
13/06/2019;3,559984854;0,050460456;96,27291667
14/06/2019;3,559984854;0,502986535;93,2546875
15/06/2019;3,559984854;0,411647869;89,2365625
16/06/2019;3,559984854;6,697017738;87,3228125
17/06/2019;3,559984854;0,329338225;86,41041667
18/06/2019;3,559984854;1,43968339;84,08833333
19/06/2019;3,559984854;0,062493166;82,18645833
20/06/2019;3,559984854;0,108956142;82,53260417
21/06/2019;3,559984854;0,046470826;82,835625
22/06/2019;3,559984854;0,046470826;78,83927083
23/06/2019;3,559984854;0,071984217;76,91208333
24/06/2019;3,559984854;0,032982295;75,123125
25/06/2019;3,559984854;0,023406889;73,36125
26/06/2019;3,559984854;0;72,09354167
27/06/2019;3,559984854;1,259360595;73,07020833
28/06/2019;3,559984854;0,469652674;72,47270833
29/06/2019;3,559984854;0,074630767;70,6296875
